7.05	0.00250165940224	7.05	0.00219891081216	7.05	0.00195989876736	7.05	0.00253352767488	7.05	0.00312309071872	7.05	0.0037763903078399997	7.05	0.00313902485504	7.05	0.00218297667584	7.05	0.00148187467776
7.15	0.0026769349017599997	7.15	0.00213517426688	7.15	0.00251759353856	7.15	0.0028203421286399997	7.15	0.0039038633983999997	7.15	0.00396759994368	7.15	0.00336210276352	7.15	0.0027725397196799997	7.15	0.00146594054144
7.25	0.0033461686272	7.25	0.00285221040128	7.25	0.00296374935552	7.25	0.00329836621824	7.25	0.00399946821632	7.25	0.00423848026112	7.25	0.0038560609894399997	7.25	0.00328243208192	7.25	0.00157747949568
7.3500004	0.0038401268531199997	7.3500004	0.00323462967296	7.3500004	0.00331430035456	7.3500004	0.003585180672	7.3500004	0.00460496539648	7.3500004	0.00415880957952	7.3500004	0.00425441439744	7.3500004	0.00307528830976	7.3500004	0.0018164915404799999
7.4500003	0.00425441439744	7.4500003	0.00450936057856	7.4500003	0.00419067785216	7.4500003	0.0041428754432	7.4500003	0.0044615581696	7.4500003	0.00476430675968	7.4500003	0.0037763903078399997	7.4500003	0.00323462967296	7.4500003	0.0018164915404799999
7.55	0.005624750120959999	7.55	0.00500331880448	7.55	0.00452529471488	7.55	0.005481342894079999	7.55	0.00572035493888	7.55	0.00513079189504	7.55	0.00415880957952	7.55	0.00328243208192	7.55	0.00219891081216
7.65	0.0066923372544	7.65	0.0062143131648	7.65	0.00600716939264	7.65	0.00630991798272	7.65	0.00619837902848	7.65	0.0047005702144	7.65	0.00439782162432	7.65	0.00285221040128	7.65	0.0021511084032
7.75	0.007616517160959999	7.75	0.00796706816	7.75	0.00785552920576	7.75	0.008014870568960001	7.75	0.00712255893504	7.75	0.00578409148416	7.75	0.00503518707712	7.75	0.00331430035456	7.75	0.00200770117632
7.8500004	0.00970388901888	7.8500004	0.00895498461184	7.8500004	0.01021378138112	7.8500004	0.00922586492928	7.8500004	0.00847696052224	7.8500004	0.00678794207232	7.8500004	0.005624750120959999	7.8500004	0.00340990517248	7.8500004	0.00199176704
7.9500003	0.0092417990656	7.9500003	0.01129730265088	7.9500003	0.01172752433152	7.9500003	0.011185763696639999	7.9500003	0.00962421833728	7.9500003	0.0088434456576	7.9500003	0.0054335404851199995	7.9500003	0.0037604561715199997	7.9500003	0.0021511084032
8.05	0.01223741669376	8.05	0.01464347127808	8.05	0.01499402227712	8.05	0.01406984237056	8.05	0.01201433878528	8.05	0.0094011404288	8.05	0.00616651075584	8.05	0.00396759994368	8.05	0.00253352767488
8.150001	0.015137429503999999	8.150001	0.01749568167936	8.150001	0.01733634031616	8.150001	0.0173682085888	8.150001	0.01367148896256	8.150001	0.011584117104640001	8.150001	0.0073615709798399995	8.150001	0.00436595335168	8.150001	0.0018642939494399999
8.25	0.0176072206336	8.25	0.019120963584	8.25	0.021048994078719997	8.25	0.020666574807039997	8.25	0.01740007686144	8.25	0.01254016528384	8.25	0.00890718220288	8.25	0.0052901332582399995	8.25	0.00242198872064
8.35	0.0194396463104	8.35	0.022132515348479997	8.35	0.02527154020352	8.35	0.02471384543232	8.35	0.02088965271552	8.35	0.01448412991488	8.35	0.00978355970048	8.35	0.00586376216576	8.35	0.00251759353856
